image_name,crop,disease,class_id,class_index,original_source,processed_path,extension,file_size,width,height,leakage_group_id
cotton_alternaria_leaf_spot_000058.png,cotton,Alternaria_Leaf_Spot,C03,2,cotton disease dataset,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000058.png,png,41694,700,700,LG_SINGLE_000058
cotton_alternaria_leaf_spot_000061.png,cotton,Alternaria_Leaf_Spot,C03,2,cotton disease dataset,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000061.png,png,39097,700,700,LG_SINGLE_000061
cotton_alternaria_leaf_spot_000062.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000062.png,png,39660,700,700,LG_SINGLE_000062
cotton_alternaria_leaf_spot_000065.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000065.png,png,38830,700,700,LG_SINGLE_000065
cotton_alternaria_leaf_spot_000066.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000066.png,png,46650,700,700,LG_SINGLE_000066
cotton_alternaria_leaf_spot_000067.png,cotton,Alternaria_Leaf_Spot,C03,2,cotton disease dataset,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000067.png,png,44771,700,700,LG_SINGLE_000067
cotton_alternaria_leaf_spot_000068.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000068.png,png,44732,700,700,LG_SINGLE_000068
cotton_alternaria_leaf_spot_000071.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000071.png,png,50700,700,700,LG_SINGLE_000071
cotton_alternaria_leaf_spot_000073.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000073.png,png,43806,700,700,LG_SINGLE_000073
cotton_alternaria_leaf_spot_000074.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000074.png,png,43489,700,700,LG_SINGLE_000074
cotton_alternaria_leaf_spot_000075.png,cotton,Alternaria_Leaf_Spot,C03,2,cotton disease dataset,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000075.png,png,41565,700,700,LG_SINGLE_000075
cotton_alternaria_leaf_spot_000076.png,cotton,Alternaria_Leaf_Spot,C03,2,cotton disease dataset,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000076.png,png,43419,700,700,LG_SINGLE_000076
cotton_alternaria_leaf_spot_000077.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000077.png,png,44608,700,700,LG_SINGLE_000077
cotton_alternaria_leaf_spot_000078.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000078.png,png,42245,700,700,LG_SINGLE_000078
cotton_alternaria_leaf_spot_000080.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000080.png,png,42618,700,700,LG_SINGLE_000080
cotton_alternaria_leaf_spot_000081.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000081.png,png,41964,700,700,LG_SINGLE_000081
cotton_alternaria_leaf_spot_000082.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000082.png,png,40385,700,700,LG_SINGLE_000082
cotton_alternaria_leaf_spot_000083.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000083.png,png,38956,700,700,LG_SINGLE_000083
cotton_alternaria_leaf_spot_000085.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000085.png,png,44416,700,700,LG_SINGLE_000085
cotton_alternaria_leaf_spot_000087.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000087.png,png,43498,700,700,LG_SINGLE_000087
cotton_alternaria_leaf_spot_000089.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000089.png,png,42885,700,700,LG_SINGLE_000089
cotton_alternaria_leaf_spot_000091.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000091.png,png,38959,700,700,LG_SINGLE_000091
cotton_alternaria_leaf_spot_000092.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000092.png,png,38801,700,700,LG_SINGLE_000092
cotton_alternaria_leaf_spot_000093.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000093.png,png,49538,700,700,LG_SINGLE_000093
cotton_alternaria_leaf_spot_000094.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000094.png,png,37073,700,700,LG_SINGLE_000094
cotton_alternaria_leaf_spot_000097.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000097.png,png,37386,700,700,LG_SINGLE_000097
cotton_alternaria_leaf_spot_000099.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000099.png,png,45377,700,700,LG_SINGLE_000099
cotton_alternaria_leaf_spot_000100.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000100.png,png,44858,700,700,LG_SINGLE_000100
cotton_alternaria_leaf_spot_000102.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000102.png,png,37312,700,700,LG_SINGLE_000102
cotton_alternaria_leaf_spot_000103.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000103.png,png,38068,700,700,LG_SINGLE_000103
cotton_alternaria_leaf_spot_000105.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000105.png,png,31531,700,700,LG_SINGLE_000105
cotton_alternaria_leaf_spot_000108.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000108.png,png,52667,700,700,LG_SINGLE_000108
cotton_alternaria_leaf_spot_000109.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000109.png,png,40220,700,700,LG_SINGLE_000109
cotton_alternaria_leaf_spot_000110.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000110.png,png,40992,700,700,LG_SINGLE_000110
cotton_alternaria_leaf_spot_000111.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000111.png,png,42991,700,700,LG_SINGLE_000111
cotton_alternaria_leaf_spot_000114.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000114.png,png,42360,700,700,LG_SINGLE_000114
cotton_alternaria_leaf_spot_000115.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000115.png,png,38040,700,700,LG_SINGLE_000115
cotton_alternaria_leaf_spot_000117.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000117.png,png,40696,700,700,LG_SINGLE_000117
cotton_alternaria_leaf_spot_000118.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000118.png,png,37481,700,700,LG_SINGLE_000118
cotton_alternaria_leaf_spot_000121.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000121.png,png,37435,700,700,LG_SINGLE_000121
cotton_alternaria_leaf_spot_000122.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000122.png,png,40181,700,700,LG_SINGLE_000122
cotton_alternaria_leaf_spot_000125.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000125.png,png,33152,700,700,LG_SINGLE_000125
cotton_alternaria_leaf_spot_000127.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000127.png,png,40505,700,700,LG_SINGLE_000127
cotton_alternaria_leaf_spot_000128.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000128.png,png,41848,700,700,LG_SINGLE_000128
cotton_alternaria_leaf_spot_000129.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000129.png,png,42997,700,700,LG_SINGLE_000129
cotton_alternaria_leaf_spot_000131.png,cotton,Alternaria_Leaf_Spot,C03,2,cotton disease dataset,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000131.png,png,45275,700,700,LG_SINGLE_000131
cotton_alternaria_leaf_spot_000132.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000132.png,png,44211,700,700,LG_SINGLE_000132
cotton_alternaria_leaf_spot_000133.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000133.png,png,43561,700,700,LG_SINGLE_000133
cotton_alternaria_leaf_spot_000134.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000134.png,png,42791,700,700,LG_SINGLE_000134
cotton_alternaria_leaf_spot_000135.png,cotton,Alternaria_Leaf_Spot,C03,2,cotton disease dataset,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000135.png,png,44837,700,700,LG_SINGLE_000135
cotton_alternaria_leaf_spot_000136.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000136.png,png,44891,700,700,LG_SINGLE_000136
cotton_alternaria_leaf_spot_000138.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000138.png,png,37473,700,700,LG_SINGLE_000138
cotton_alternaria_leaf_spot_000139.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000139.png,png,39633,700,700,LG_SINGLE_000139
cotton_alternaria_leaf_spot_000141.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000141.png,png,39840,700,700,LG_SINGLE_000141
cotton_alternaria_leaf_spot_000144.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000144.png,png,38933,700,700,LG_SINGLE_000144
cotton_alternaria_leaf_spot_000145.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000145.png,png,41764,700,700,LG_SINGLE_000145
cotton_alternaria_leaf_spot_000147.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000147.png,png,41685,700,700,LG_SINGLE_000147
cotton_alternaria_leaf_spot_000148.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000148.png,png,40736,700,700,LG_SINGLE_000148
cotton_alternaria_leaf_spot_000149.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000149.png,png,39310,700,700,LG_SINGLE_000149
cotton_alternaria_leaf_spot_000150.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000150.png,png,41829,700,700,LG_SINGLE_000150
cotton_alternaria_leaf_spot_000151.png,cotton,Alternaria_Leaf_Spot,C03,2,Cotton Leaf Image Dataset for Disease Classificati,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000151.png,png,42217,700,700,LG_SHARED_000001
cotton_alternaria_leaf_spot_000153.png,cotton,Alternaria_Leaf_Spot,C03,2,cotton disease dataset,processed/cotton/Alternaria_Leaf_Spot/cotton_alternaria_leaf_spot_000153.png,png,40763,700,700,LG_SINGLE_000152
